tx_i,date,transaction_type,effect e_i,effect tx_i,effect edge_i,effect currency,effect is_credit
4077,2020-12-29,distribution,6887,4077,29,USD,1
4078,2021-01-26,contribution,6889,4078,61,USD,0
4079,2021-01-26,contribution,6890,4079,68,USD,0
4080,2021-01-11,distribution,6891,4080,54,USD,1
4081,2021-01-11,distribution,6893,4081,22,USD,1
4082,2021-01-11,distribution,6896,4082,24,USD,1
4083,2021-01-11,distribution,6899,4083,52,USD,1
4084,2021-01-11,distribution,6902,4084,23,USD,1
4085,2021-02-01,contribution,6907,4085,68,USD,0
4086,2021-02-01,contribution,6908,4086,23,USD,0
4087,2021-02-01,distribution,6909,4087,23,USD,1
4088,2021-02-01,contribution,6912,4088,22,USD,0
4089,2021-02-01,distribution,6913,4089,22,USD,1
4090,2021-02-01,contribution,6916,4090,24,USD,0
4091,2021-02-01,distribution,6917,4091,24,USD,1
4092,2021-02-01,contribution,6920,4092,52,USD,0
4093,2021-02-01,distribution,6921,4093,52,USD,1
4094,2021-02-07,contribution,6930,4094,19,USD,0
4095,2021-01-26,distribution,6931,4095,7,USD,1
4096,2021-01-26,distribution,6933,4096,10,USD,1
4097,2021-01-26,contribution,6935,4097,59,USD,0
4098,2021-01-26,distribution,6936,4098,59,USD,1
4099,2021-01-26,unfunded_adjustment,6939,4099,59,USD,1
4100,2021-02-02,distribution,6940,4100,32,USD,1
4101,2021-02-02,distribution,6942,4101,33,USD,1
4102,2021-02-02,distribution,6944,4102,43,USD,1
4103,2021-02-02,distribution,6946,4103,56,USD,1
4104,2021-02-02,distribution,6948,4104,50,USD,1
4105,2021-02-02,distribution,6950,4105,21,USD,1
4106,2021-02-15,contribution,6952,4106,65,USD,0
4107,2021-02-15,contribution,6953,4107,54,USD,0
4108,2021-02-16,contribution,6954,4108,58,USD,0
4109,2021-02-03,distribution,6955,4109,22,USD,1
4110,2021-02-03,distribution,6958,4110,24,USD,1
4111,2021-02-03,distribution,6961,4111,52,USD,1
4112,2021-02-03,distribution,6964,4112,23,USD,1
4113,2021-02-04,distribution,6967,4113,7,USD,1
4114,2021-02-09,distribution,6969,4114,54,USD,1
4115,2021-02-21,contribution,6971,4115,48,USD,0
4116,2021-02-09,distribution,6972,4116,45,USD,1
4117,2021-02-14,distribution,6974,4117,61,USD,1
4118,2021-02-14,distribution,6976,4118,68,USD,1
4119,2021-02-15,distribution,6978,4119,66,USD,1
4120,2021-02-15,contribution,6980,4120,66,USD,0
4121,2021-02-16,distribution,6981,4121,27,USD,1
4122,2021-02-15,distribution,6983,4122,7,USD,1
4123,2021-02-23,distribution,6985,4123,46,USD,1
4124,2021-02-23,contribution,6987,4124,46,USD,0
4125,2021-02-23,unfunded_adjustment,6988,4125,46,USD,1
4126,2021-03-10,contribution,6991,4126,19,USD,0
4127,2021-03-07,contribution,6992,4127,42,USD,0
4128,2021-03-07,distribution,6993,4128,42,USD,1
4129,2021-03-02,distribution,6995,4129,55,USD,1
4130,2021-03-03,distribution,6997,4130,26,USD,1
4131,2021-03-14,contribution,6999,4131,54,USD,0
4132,2021-03-14,contribution,7000,4132,65,USD,0
4133,2021-03-22,contribution,7001,4133,22,USD,0
4134,2021-03-22,distribution,7002,4134,22,USD,1
4135,2021-03-22,contribution,7005,4135,24,USD,0
4136,2021-03-22,distribution,7006,4136,24,USD,1
4137,2021-03-22,contribution,7009,4137,52,USD,0
4138,2021-03-22,distribution,7010,4138,52,USD,1
4139,2021-03-22,contribution,7013,4139,23,USD,0
4140,2021-03-22,distribution,7014,4140,23,USD,1
4141,2021-03-16,distribution,7017,4141,40,USD,1
4142,2021-03-25,distribution,7019,4142,57,USD,1
4143,2021-03-25,contribution,7022,4143,57,USD,0
4144,2021-03-21,contribution,7026,4144,67,USD,0
4145,2021-03-29,contribution,7023,4145,64,USD,0
4146,2021-03-16,distribution,7024,4146,51,USD,1
4147,2021-03-22,distribution,7027,4147,9,USD,1
4148,2021-04-08,contribution,7029,4148,68,USD,0
4149,2021-03-23,distribution,7030,4149,24,USD,1
4150,2021-03-23,distribution,7033,4150,23,USD,1
4151,2021-04-08,contribution,7036,4151,62,USD,0
4152,2021-04-12,contribution,7037,4152,63,USD,0
4153,2021-04-12,contribution,7038,4153,57,USD,0
4154,2021-03-31,distribution,7039,4154,36,USD,1
4155,2021-03-31,tax,7041,4155,36,USD,0
4156,2021-04-13,contribution,7042,4156,54,USD,0
4157,2021-04-13,contribution,7043,4157,65,USD,0
4158,2021-04-13,contribution,7044,4158,27,USD,0
4159,2021-04-01,distribution,7045,4159,37,USD,1
4160,2021-04-01,tax,7047,4160,37,USD,0
4161,2021-04-12,contribution,7048,4161,62,USD,0
4162,2021-04-14,contribution,7049,4162,22,USD,0
4163,2021-04-14,contribution,7050,4163,24,USD,0
4164,2021-04-14,contribution,7051,4164,52,USD,0
4165,2021-04-15,contribution,7052,4165,9,USD,0
4166,2021-04-11,distribution,7053,4166,14,USD,1
4167,2021-04-27,contribution,7055,4167,68,USD,0
4168,2021-04-27,contribution,7056,4168,61,USD,0
4169,2021-04-14,contribution,7057,4169,46,USD,0
4170,2021-04-14,distribution,7058,4170,46,USD,1
4171,2021-04-15,distribution,7096,4171,22,USD,1
4172,2021-04-15,distribution,7099,4172,24,USD,1
4173,2021-04-15,distribution,7102,4173,52,USD,1
4174,2021-05-04,contribution,7060,4174,19,USD,0
4175,2021-04-20,distribution,7061,4175,6,USD,1
4176,2021-05-04,contribution,7063,4176,22,USD,0
4177,2021-05-04,contribution,7064,4177,24,USD,0
4178,2021-05-04,contribution,7065,4178,52,USD,0
4179,2021-05-04,contribution,7066,4179,23,USD,0
4180,2021-04-27,distribution,7067,4180,14,USD,1
4181,2021-05-13,contribution,7069,4181,54,USD,0
4182,2021-05-11,contribution,7070,4182,59,USD,0
4183,2021-05-11,distribution,7071,4183,59,USD,1
4184,2021-05-03,distribution,7074,4184,21,USD,1
4185,2021-05-04,distribution,7076,4185,61,USD,1
4186,2021-05-05,tax,7078,4186,22,USD,0
4187,2021-05-05,tax,7079,4187,24,USD,0
4188,2021-05-05,tax,7080,4188,52,USD,0
4189,2021-05-05,tax,7081,4189,23,USD,0
4190,2021-05-05,distribution,7082,4190,49,USD,1
4191,2021-05-06,distribution,7084,4191,32,USD,1
4192,2021-05-06,distribution,7086,4192,33,USD,1
4193,2021-05-06,distribution,7088,4193,43,USD,1
4194,2021-05-06,distribution,7090,4194,56,USD,1
4195,2021-05-30,contribution,7092,4195,58,USD,0
4196,2021-05-18,contribution,7093,4196,46,USD,0
4197,2021-05-18,distribution,7094,4197,46,USD,1
4198,2021-05-17,distribution,7105,4198,51,USD,1
4199,2021-05-20,distribution,7107,4199,9,USD,1
4200,2021-05-19,recalled_contribution,7109,4200,57,USD,1
4201,2021-05-20,distribution,7111,4201,55,USD,1
4202,2021-05-25,recalled_contribution,7110,4202,62,USD,1
4203,2021-06-21,contribution,7113,4203,64,USD,0
4204,2021-06-08,distribution,7114,4204,55,USD,1
4205,2021-06-14,contribution,7116,4205,54,USD,0
4206,2021-06-14,contribution,7117,4206,65,USD,0
4207,2021-06-15,distribution,7118,4207,56,USD,1
4208,2021-06-16,distribution,7120,4208,39,USD,1
4209,2021-07-12,contribution,7122,4209,7,USD,0
4210,2021-04-13,commitment_reduction,7123,4210,7,USD,1
4211,2011-11-27,commitment_reduction,7124,4211,6,USD,1
4212,2021-06-29,distribution,7125,4212,14,USD,1
4213,2021-06-29,distribution,7127,4213,41,USD,1
4214,2021-06-30,distribution,7129,4214,37,USD,1
4215,2021-07-13,contribution,7131,4215,26,USD,0
4216,2021-07-13,contribution,7132,4216,54,USD,0
4217,2021-07-13,contribution,7133,4217,65,USD,0
4218,2021-07-06,distribution,7134,4218,40,USD,1
4219,2021-07-07,distribution,7160,4219,53,USD,1
4220,2021-07-11,contribution,7139,4220,59,USD,0
4221,2021-07-11,distribution,7136,4221,59,USD,1
4222,2021-07-05,distribution,7140,4222,62,USD,1
4223,2021-07-08,distribution,7143,4223,60,USD,1
4224,2021-07-07,distribution,7145,4224,9,USD,1
4225,2021-07-06,commitment_reduction,7147,4225,14,USD,1
4226,2021-07-07,contribution,7148,4226,11,USD,0
4227,2021-07-07,distribution,7149,4227,11,USD,1
4228,2021-07-07,tax,7162,4228,11,USD,0
4229,2021-07-07,distribution,7151,4229,22,USD,1
4230,2021-07-07,distribution,7154,4230,24,USD,1
4231,2021-07-07,distribution,7157,4231,52,USD,1
4232,2021-07-12,distribution,7163,4232,22,USD,1
4233,2021-07-27,contribution,7166,4233,61,USD,0
4234,2021-07-27,contribution,7167,4234,68,USD,0
4235,2021-07-19,contribution,7168,4235,67,USD,0
4236,2021-07-20,distribution,7169,4236,14,USD,1
4237,2021-08-08,distribution,7208,4237,48,USD,1
4238,2021-08-08,contribution,7171,4238,19,USD,0
4239,2021-08-11,contribution,7172,4239,22,USD,0
4240,2021-08-11,distribution,7173,4240,22,USD,1
4241,2021-08-11,contribution,7176,4241,24,USD,0
4242,2021-08-11,distribution,7177,4242,24,USD,1
4243,2021-08-11,contribution,7180,4243,52,USD,0
4244,2021-08-11,distribution,7181,4244,52,USD,1
4245,2021-08-11,contribution,7184,4245,23,USD,0
4246,2021-08-11,distribution,7185,4246,23,USD,1
4247,2021-08-01,distribution,7188,4247,32,USD,1
4248,2021-08-01,distribution,7190,4248,33,USD,1
4249,2021-08-01,distribution,7192,4249,43,USD,1
4250,2021-08-01,distribution,7194,4250,56,USD,1
4251,2021-08-01,distribution,7196,4251,59,USD,1
4252,2021-08-01,contribution,7199,4252,59,USD,0
4253,2021-08-02,distribution,7200,4253,50,USD,1
4254,2021-08-02,distribution,7202,4254,21,USD,1
4255,2021-08-05,distribution,7204,4255,50,USD,1
4256,2021-08-15,contribution,7206,4256,54,USD,0
4257,2021-08-15,contribution,7207,4257,65,USD,0
4258,2021-08-23,contribution,7210,4258,64,USD,0
4259,2021-08-11,distribution,7211,4259,28,USD,1
4260,2021-08-16,distribution,7213,4260,61,USD,1
4261,2021-08-16,distribution,7215,4261,68,USD,1
4262,2021-08-22,distribution,7218,4262,53,USD,1
4263,2021-08-26,contribution,7217,4263,58,USD,0
4264,2021-08-22,distribution,7223,4264,22,USD,1
4265,2021-08-22,distribution,7220,4265,24,USD,1
4266,2021-08-22,distribution,7226,4266,52,USD,1
4267,2021-08-22,distribution,7229,4267,23,USD,1
4268,2021-09-02,contribution,7232,4268,62,USD,0
4269,2021-08-30,distribution,7233,4269,46,USD,1
4270,2021-09-01,distribution,7244,4270,6,USD,1
4271,2021-09-02,distribution,7235,4271,66,USD,1
4272,2021-09-15,contribution,7237,4272,54,USD,0
4273,2021-09-15,contribution,7238,4273,65,USD,0
4274,2021-09-16,contribution,7239,4274,22,USD,0
4275,2021-08-30,distribution,7240,4275,45,USD,1
4276,2021-09-14,contribution,7242,4276,59,USD,0
4277,2021-09-20,contribution,7243,4277,19,USD,0
4278,2021-09-15,distribution,7246,4278,5,USD,1
4279,2021-09-21,distribution,7248,4279,14,USD,1
4280,2021-09-23,distribution,7250,4280,9,USD,1
4281,2021-09-29,distribution,7266,4281,48,USD,1
4282,2021-10-06,contribution,7252,4282,63,USD,0
4283,2021-09-26,distribution,7253,4283,36,USD,1
4284,2021-09-27,distribution,7255,4284,41,USD,1
4285,2021-09-28,distribution,7257,4285,37,USD,1
4286,2021-09-23,distribution,7259,4286,55,USD,1
4287,2021-10-13,contribution,7261,4287,26,USD,0
4288,2021-10-06,distribution,7262,4288,9,USD,1
4289,2021-10-13,contribution,7264,4289,54,USD,0
4290,2021-10-13,contribution,7265,4290,65,USD,0
4291,2021-10-11,distribution,7279,4291,53,USD,1
4292,2021-10-20,contribution,7268,4292,9,USD,0
4293,2021-10-07,distribution,7269,4293,11,USD,1
4294,2021-10-11,distribution,7272,4294,40,USD,1
4295,2021-10-11,distribution,7274,4295,60,USD,1
4296,2021-10-21,contribution,7276,4296,22,USD,0
4297,2021-10-21,contribution,7277,4297,24,USD,0
4298,2021-10-21,contribution,7278,4298,52,USD,0
4299,2021-10-17,contribution,7281,4299,59,USD,0
4300,2021-10-27,contribution,7282,4300,61,USD,0
4301,2021-10-27,contribution,7283,4301,68,USD,0
4302,2021-10-27,contribution,7284,4302,22,USD,0
4303,2021-10-27,distribution,7285,4303,22,USD,1
4304,2021-10-27,contribution,7288,4304,24,USD,0
4305,2021-10-27,distribution,7289,4305,24,USD,1
4306,2021-10-27,contribution,7292,4306,52,USD,0
4307,2021-10-27,distribution,7293,4307,52,USD,1
4308,2021-10-27,contribution,7296,4308,23,USD,0
4309,2021-10-27,distribution,7297,4309,23,USD,1
4310,2021-10-21,distribution,7300,4310,9,USD,1
4311,2021-11-04,contribution,7302,4311,64,USD,0
4312,2021-09-21,commitment_reduction,7303,4312,14,USD,1
4313,2021-10-26,distribution,7304,4313,65,USD,1
4314,2021-11-04,distribution,7337,4314,48,USD,1
4315,2021-11-01,distribution,7306,4315,32,USD,1
4316,2021-11-01,distribution,7308,4316,33,USD,1
4317,2021-11-01,distribution,7310,4317,43,USD,1
4318,2021-11-01,distribution,7312,4318,56,USD,1
4319,2021-11-01,distribution,7314,4319,50,USD,1
4320,2021-11-01,distribution,7316,4320,21,USD,1
4321,2021-11-14,contribution,7318,4321,54,USD,0
4322,2021-11-04,distribution,7319,4322,22,USD,1
4323,2021-11-04,distribution,7322,4323,24,USD,1
4324,2021-11-07,distribution,7325,4324,51,USD,1
4325,2021-11-11,distribution,7327,4325,53,USD,1
4326,2021-11-11,contribution,7329,4326,53,USD,0
4327,2021-11-24,contribution,7330,4327,22,USD,0
4328,2021-11-24,contribution,7331,4328,24,USD,0
4329,2021-11-24,contribution,7332,4329,52,USD,0
4330,2021-11-11,distribution,7333,4330,61,USD,1
4331,2021-11-11,distribution,7335,4331,68,USD,1
4332,2021-12-02,contribution,7339,4332,63,USD,0
4333,2021-11-22,distribution,7340,4333,55,USD,1
4334,2021-11-28,distribution,7349,4334,6,USD,1
4335,2021-11-30,contribution,7342,4335,46,USD,0
4336,2021-11-30,distribution,7343,4336,46,USD,1
4337,2021-11-30,unfunded_adjustment,7345,4337,46,USD,1
4338,2021-12-01,distribution,7346,4338,9,USD,1
4339,2021-11-30,distribution,7643,4339,57,USD,1
4340,2021-12-16,contribution,7348,4340,60,USD,0
4341,2021-12-13,distribution,7351,4341,66,USD,1
4342,2021-12-22,contribution,7353,4342,58,USD,0
4343,2021-12-13,distribution,7390,4343,6,USD,1
4344,2021-12-21,contribution,7364,4344,67,USD,0
4345,2021-12-28,contribution,7354,4345,64,USD,0
4346,2021-12-27,contribution,7355,4346,9,USD,0
4347,2021-12-29,contribution,7356,4347,22,USD,0
4348,2021-12-29,distribution,7621,4348,22,USD,1
4349,2021-12-29,contribution,7357,4349,24,USD,0
4350,2021-12-29,distribution,7627,4350,24,USD,1
4351,2021-12-29,contribution,7358,4351,52,USD,0
4352,2021-12-29,contribution,7359,4352,23,USD,0
4353,2021-12-29,distribution,7633,4353,23,USD,1
4354,2021-12-22,distribution,7360,4354,9,USD,1
4355,2021-12-20,distribution,7362,4355,14,USD,1
4356,2021-12-23,distribution,7365,4356,14,USD,1
4357,2021-12-29,distribution,7367,4357,40,USD,1
4358,2021-12-29,distribution,7369,4358,11,USD,1
4359,2021-12-27,contribution,7371,4359,41,USD,0
4360,2021-12-27,distribution,7372,4360,41,USD,1
4361,2021-12-29,distribution,7374,4361,62,USD,1
4362,2022-01-10,contribution,7377,4362,65,USD,0
4363,2022-01-10,distribution,7406,4363,53,USD,1
4364,2022-01-10,contribution,7378,4364,53,USD,0
4365,2021-12-29,distribution,7379,4365,52,USD,1
4366,2021-12-30,distribution,7382,4366,7,USD,1
4367,2021-12-30,distribution,7384,4367,28,USD,1
4368,2022-01-03,distribution,7552,4368,46,USD,1
4369,2022-01-03,contribution,7386,4369,46,USD,0
4370,2021-12-30,commitment,7387,4370,69,USD,0
4371,2021-12-30,distribution,7388,4371,30,USD,1
4372,2022-01-02,contribution,7392,4372,59,USD,0
4373,2022-01-02,distribution,7393,4373,59,USD,1
4374,2022-01-04,distribution,7396,4374,42,USD,1
4375,2022-01-04,contribution,7398,4375,42,USD,0
4376,2022-01-17,contribution,7399,4376,27,USD,0
4377,2022-01-17,contribution,7400,4377,54,USD,0
4378,2022-01-11,distribution,7401,4378,60,USD,1
4379,2022-01-10,distribution,7408,4379,53,USD,1
4380,2022-01-23,contribution,7403,4380,22,USD,0
4381,2022-01-23,contribution,7404,4381,24,USD,0
4382,2022-01-23,contribution,7405,4382,52,USD,0
4383,2022-01-10,distribution,7410,4383,27,USD,1
4384,2022-01-12,distribution,7447,4384,48,USD,1
4385,2022-01-12,distribution,7440,4385,6,USD,1
4386,2022-01-11,commitment,7412,4386,70,USD,0
4387,2022-01-16,contribution,7413,4387,70,USD,0
4388,2022-01-31,contribution,7414,4388,49,USD,0
4389,2022-01-31,contribution,7415,4389,61,USD,0
4390,2022-01-31,contribution,7416,4390,68,USD,0
4391,2022-01-19,distribution,7417,4391,51,USD,1
4392,2022-01-19,distribution,7474,4392,6,USD,1
4393,2022-02-02,contribution,7419,4393,23,USD,0
4394,2022-02-02,contribution,7420,4394,52,USD,0
4395,2022-02-02,distribution,7421,4395,52,USD,1
4396,2022-02-02,contribution,7424,4396,24,USD,0
4397,2022-02-02,distribution,7425,4397,24,USD,1
4398,2022-02-02,contribution,7428,4398,22,USD,0
4399,2022-02-02,distribution,7429,4399,22,USD,1
4400,2022-01-23,distribution,7432,4400,32,USD,1
4401,2022-01-23,distribution,7434,4401,33,USD,1
4402,2022-01-23,distribution,7436,4402,43,USD,1
4403,2022-01-23,distribution,7438,4403,56,USD,1
4404,2022-02-07,contribution,7442,4404,57,USD,0
4405,2022-01-26,distribution,7443,4405,50,USD,1
4406,2022-01-31,distribution,7445,4406,9,USD,1
4407,2022-01-31,contribution,7449,4407,46,USD,0
4408,2022-01-31,distribution,7546,4408,46,USD,1
4409,2022-02-01,distribution,7450,4409,11,USD,1
4410,2022-02-01,distribution,7452,4410,32,USD,1
4411,2022-02-01,distribution,7454,4411,33,USD,1
4412,2022-02-01,distribution,7456,4412,43,USD,1
4413,2022-02-01,distribution,7458,4413,56,USD,1
4414,2022-02-03,distribution,7460,4414,50,USD,1
4415,2022-02-03,distribution,7462,4415,21,USD,1
4416,2022-02-06,distribution,7468,4416,6,USD,1
4417,2022-02-22,contribution,7464,4417,48,USD,0
4418,2022-02-23,contribution,7465,4418,19,USD,0
4419,2022-02-13,distribution,7466,4419,12,USD,1
4420,2022-02-13,distribution,7470,4420,61,USD,1
4421,2022-02-13,distribution,7472,4421,68,USD,1
4422,2022-02-22,distribution,7476,4422,2,USD,1
4423,2022-03-06,contribution,7478,4423,22,USD,0
4424,2022-03-06,contribution,7479,4424,52,USD,0
4425,2022-03-06,distribution,7497,4425,48,USD,1
4426,2022-03-10,contribution,7480,4426,64,USD,0
4427,2022-02-24,distribution,7481,4427,42,USD,1
4428,2022-03-06,contribution,7483,4428,24,USD,0
4429,2022-03-02,recalled_contribution,7484,4429,57,USD,1
4430,2022-03-07,distribution,7543,4430,46,USD,1
4431,2022-03-03,distribution,7485,4431,22,USD,1
4432,2022-03-03,distribution,7488,4432,24,USD,1
4433,2022-03-03,distribution,7491,4433,23,USD,1
4434,2022-03-03,distribution,7494,4434,52,USD,1
4435,2022-03-10,distribution,7499,4435,53,USD,1
4436,2022-03-10,unfunded_adjustment,7501,4436,53,USD,1
4437,2022-03-23,distribution,7502,4437,51,USD,1
4438,2022-03-24,distribution,7514,4438,22,USD,1
4439,2022-03-24,distribution,7624,4439,24,USD,1
4440,2022-03-24,distribution,7630,4440,52,USD,1
4441,2022-03-24,distribution,7640,4441,62,USD,1
4442,2022-03-31,distribution,7504,4442,66,USD,1
4443,2022-04-04,distribution,7506,4443,37,USD,1
4444,2022-04-04,tax,7508,4444,37,USD,0
4445,2022-04-04,distribution,7509,4445,65,USD,1
4446,2022-04-05,distribution,7511,4446,22,USD,1
4447,2022-04-05,distribution,7517,4447,24,USD,1
4448,2022-04-05,distribution,7520,4448,52,USD,1
4449,2022-04-05,distribution,7528,4449,41,USD,1
4450,2022-04-05,tax,7523,4450,41,USD,0
4451,2022-04-07,distribution,7524,4451,9,USD,1
4452,2022-04-13,contribution,7526,4452,26,USD,0
4453,2022-04-25,contribution,7527,4453,58,USD,0
4454,2022-04-11,distribution,7536,4454,6,USD,1
4455,2022-04-28,contribution,7530,4455,64,USD,0
4456,2022-04-11,distribution,7531,4456,60,USD,1
4457,2022-04-12,distribution,7533,4457,40,USD,1
4458,2022-04-28,contribution,7535,4458,63,USD,0
4459,2022-05-03,contribution,7538,4459,62,USD,0
4460,2022-04-24,distribution,7540,4460,46,USD,1
4461,2022-04-24,contribution,7539,4461,46,USD,0
4462,2022-04-03,distribution,7549,4462,46,USD,1
4463,2022-02-03,unfunded_adjustment,7555,4463,46,USD,1
4464,2022-05-05,contribution,7556,4464,23,USD,0
4465,2022-05-05,distribution,7557,4465,23,USD,1
4466,2022-05-05,contribution,7560,4466,52,USD,0
4467,2022-05-05,distribution,7561,4467,52,USD,1
4468,2022-05-05,contribution,7564,4468,24,USD,0
4469,2022-05-05,distribution,7565,4469,24,USD,1
4470,2022-05-05,contribution,7568,4470,22,USD,0
4471,2022-05-05,distribution,7569,4471,22,USD,1
4472,2022-04-28,distribution,7572,4472,46,USD,1
4473,2022-05-08,contribution,7590,4473,67,USD,0
4474,2022-05-02,distribution,7575,4474,32,USD,1
4475,2022-05-02,distribution,7577,4475,33,USD,1
4476,2022-05-02,distribution,7579,4476,43,USD,1
4477,2022-05-02,distribution,7581,4477,56,USD,1
4478,2022-05-12,contribution,7583,4478,57,USD,0
4479,2022-05-12,distribution,7911,4479,57,USD,1
4480,2022-05-03,distribution,7584,4480,50,USD,1
4481,2022-05-03,distribution,7586,4481,21,USD,1
4482,2022-05-09,distribution,7588,4482,9,USD,1
4483,2022-05-11,contribution,7591,4483,70,USD,0
4484,2022-05-04,contribution,7592,4484,61,USD,0
4485,2022-05-04,contribution,7593,4485,68,USD,0
4486,2022-05-10,distribution,7594,4486,22,USD,1
4487,2022-05-10,distribution,7597,4487,24,USD,1
4488,2022-05-10,distribution,7600,4488,52,USD,1
4489,2022-05-10,distribution,7606,4489,59,USD,1
4490,2022-05-25,contribution,7603,4490,22,USD,0
4491,2022-05-25,contribution,7604,4491,24,USD,0
4492,2022-05-25,contribution,7605,4492,52,USD,0
4493,2022-05-10,contribution,7608,4493,59,USD,0
4494,2022-05-12,distribution,7609,4494,61,USD,1
4495,2022-05-15,distribution,7611,4495,61,USD,1
4496,2022-05-15,tax,7613,4496,61,USD,0
4497,2022-05-12,distribution,7614,4497,68,USD,1
4498,2022-05-17,distribution,7616,4498,11,USD,1
4499,2022-05-18,distribution,7619,4499,9,USD,1
4500,2022-05-31,contribution,7636,4500,19,USD,0
4501,2021-07-12,unfunded_adjustment,7637,4501,19,USD,0
